"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","AWND","AWND_ATTRIBUTES","FMTM","FMTM_ATTRIBUTES","PGTM","PGTM_ATTRIBUTES","PSUN","PSUN_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TSUN","TSUN_ATTRIBUTES","WDF2","WDF2_ATTRIBUTES","WDF5","WDF5_ATTRIBUTES","WSF2","WSF2_ATTRIBUTES","WSF5","WSF5_ATTRIBUTES","WT01","WT01_ATTRIBUTES","WT02","WT02_ATTRIBUTES","WT03","WT03_ATTRIBUTES","WT04","WT04_ATTRIBUTES","WT06","WT06_ATTRIBUTES","WT08","WT08_ATTRIBUTES","WT09","WT09_ATTRIBUTES","WT16","WT16_ATTRIBUTES","WT18","WT18_ATTRIBUTES"
"USW00014792","2020-08-24","40.27681","-74.81587","57.9","TRENTON MERCER AIRPORT, NJ US","    0",",,W,2400",,,,,"  322",",,W","  200",",,W","   21",",,W",,,,,,,,,,,"  270",",,W","  250",",,W","   45",",,W","   67",",,W","    1",",,W",,,,,,,,,,,,,,,,
"USW00014792","2020-08-25","40.27681","-74.81587","57.9","TRENTON MERCER AIRPORT, NJ US","    0",",,W,2400",,,,,"  317",",,W","  211",",,W","   30",",,W",,,,,,,,,,,"  290",",,W","  290",",,W","   81",",,W","  112",",,W","    1",",,W",,,"    1",",,W",,,,,,,,,,,,
"USW00014792","2020-08-26","40.27681","-74.81587","57.9","TRENTON MERCER AIRPORT, NJ US","    0",",,W,2400",,,,,"  267",",,W","  178",",,W","   29",",,W",,,,,,,,,,,"  320",",,W","  340",",,W","   76",",,W","  103",",,W",,,,,,,,,,,,,,,,,,
"USW00014792","2020-08-27","40.27681","-74.81587","57.9","TRENTON MERCER AIRPORT, NJ US","    0","T,,W,2400",,,,,"  333",",,W","  189",",,W","   32",",,W",,,,,,,,,,,"  350",",,W","  260",",,W","   94",",,W","  143",",,W",,,,,"    1",",,W",,,,,,,,,,,,
"USW00014792","2020-08-28","40.27681","-74.81587","57.9","TRENTON MERCER AIRPORT, NJ US","  127",",,W,2400",,,,,"  311",",,W","  194",",,W","   26",",,W",,,,,,,,,,,"  330",",,W","  330",",,W","  112",",,W","  161",",,W","    1",",,W",,,"    1",",,W",,,,,,,,,,,,
"USW00014792","2020-08-29","40.27681","-74.81587","57.9","TRENTON MERCER AIRPORT, NJ US","    5",",,W,2400",,,,,"  272",",,W","  211",",,W","   27",",,W",,,,,,,,,,,"  300",",,W","  220",",,W","   54",",,W","   76",",,W","    1",",,W",,,,,,,,,,,,,,,,
"USW00014792","2020-08-30","40.27681","-74.81587","57.9","TRENTON MERCER AIRPORT, NJ US","    0",",,W,2400",,,,,"  261",",,W","  156",",,W","   31",",,W",,,,,,,,,,,"  340",",,W","  300",",,W","   72",",,W","  107",",,W",,,,,,,,,,,,,,,,,,
"USW00014792","2020-08-31","40.27681","-74.81587","57.9","TRENTON MERCER AIRPORT, NJ US","    8",",,W,2400",,,,,"  239",",,W","  150",",,W","   24",",,W",,,,,,,,,,,"  160",",,W","  140",",,W","   63",",,W","   72",",,W","    1",",,W",,,,,,,,,,,,,,,,
"USW00014792","2020-09-01","40.27681","-74.81587","57.9","TRENTON MERCER AIRPORT, NJ US","    0","T,,W,2400",,,,,"  261",",,W","  189",",,W","   30",",,W",,,,,,,,,,,"  100",",,W","  110",",,W","   63",",,W","   81",",,W",,,,,,,,,,,,,,,,,,
"USW00014792","2020-09-02","40.27681","-74.81587","57.9","TRENTON MERCER AIRPORT, NJ US","    3",",,W,2400",,,,,"  289",",,W","  211",",,W","   31",",,W",,,,,,,,,,,"  210",",,W","  210",",,W","   63",",,W","   85",",,W","    1",",,W",,,,,,,,,,,,,,,,
"USW00014792","2020-09-03","40.27681","-74.81587","57.9","TRENTON MERCER AIRPORT, NJ US","  445",",,W,2400",,,,,"  300",",,W","  206",",,W",,,,,,,,,,,,,,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,
"USW00014792","2020-09-04","40.27681","-74.81587","57.9","TRENTON MERCER AIRPORT, NJ US","    0",",,W,2400",,,,,"  300",",,W","  172",",,W",,,,,,,,,,,,,"  290",",,W","  290",",,W","   54",",,W","   94",",,W","    1",",,W",,,,,,,,,,,,,,,,
"USW00014792","2020-09-05","40.27681","-74.81587","57.9","TRENTON MERCER AIRPORT, NJ US","    0",",,W,2400",,,,,"  261",",,W","  122",",,W",,,,,,,,,,,,,"  270",",,W","  270",",,W","   45",",,W","   45",",,W",,,,,,,,,,,,,,,,,,
"USW00014792","2020-09-06","40.27681","-74.81587","57.9","TRENTON MERCER AIRPORT, NJ US","    0",",,W,2400",,,,,"  294",",,W","  133",",,W","   26",",,W",,,,,,,,,,,"  240",",,W","  240",",,W","   54",",,W","   72",",,W",,,,,,,,,,,,,,,,,,
"USW00014792","2020-09-07","40.27681","-74.81587","57.9","TRENTON MERCER AIRPORT, NJ US","    0",",,W,2400",,,,,"  283",",,W","  139",",,W","   22",",,W",,,,,,,,,,,"  210",",,W","  210",",,W","   67",",,W","   67",",,W",,,,,,,,,,,,,,,,,,
"USW00014792","2020-09-08","40.27681","-74.81587","57.9","TRENTON MERCER AIRPORT, NJ US","    0",",,W,2400",,,,,"  294",",,W","  156",",,W","    6",",,W",,,,,,,,,,,"  100",",,W","  100",",,W","   27",",,W","   27",",,W",,,,,,,,,,,,,,,,,,
"USW00014792","2020-09-09","40.27681","-74.81587","57.9","TRENTON MERCER AIRPORT, NJ US","  107",",,W,2400",,,,,"  267",",,W","  194",",,W","   28",",,W",,,,,,,,,,,"  100",",,W","  120",",,W","   40",",,W","   49",",,W","    1",",,W",,,,,,,,,,,,,,,,
"USW00014792","2020-09-10","40.27681","-74.81587","57.9","TRENTON MERCER AIRPORT, NJ US","  236",",,W,2400",,,,,"  283",",,W","  217",",,W","   15",",,W",,,,,,,,,,,"  340",",,W","  180",",,W","   45",",,W","   54",",,W","    1",",,W",,,"    1",",,W",,,,,,,,,,,,
"USW00014792","2020-09-11","40.27681","-74.81587","57.9","TRENTON MERCER AIRPORT, NJ US","    0",",,W,2400",,,,,"  244",",,W","  167",",,W","   31",",,W",,,,,,,,,,,"   10",",,W","   10",",,W","   63",",,W","   85",",,W","    1",",,W",,,,,,,,,,,,,,,,
"USW00014792","2020-09-12","40.27681","-74.81587","57.9","TRENTON MERCER AIRPORT, NJ US","    0",",,W,2400",,,,,"  228",",,W","  139",",,W","   37",",,W",,,,,,,,,,,"  100",",,W","  100",",,W","   76",",,W","   98",",,W",,,,,,,,,,,,,,,,,,
"USW00014792","2020-09-13","40.27681","-74.81587","57.9","TRENTON MERCER AIRPORT, NJ US","    0",",,W,2400",,,,,"  256",",,W","  139",",,W","   24",",,W",,,,,,,,,,,"  170",",,W","  150",",,W","   58",",,W","   72",",,W",,,,,,,,,,,,,,,,,,
"USW00014792","2020-09-14","40.27681","-74.81587","57.9","TRENTON MERCER AIRPORT, NJ US","    0",",,W,2400",,,,,"  233",",,W","  122",",,W","   40",",,W",,,,,,,,,,,"  340",",,W","  350",",,W","   81",",,W","  103",",,W",,,,,,,,,,,,,,,,,,
"USW00014792","2020-09-15","40.27681","-74.81587","57.9","TRENTON MERCER AIRPORT, NJ US","    0",",,W,2400",,,,,"  189",",,W","   83",",,W","   22",",,W",,,,,,,,,,,"   30",",,W","   30",",,W","   45",",,W","   63",",,W",,,,,,,,,,,,,,,,,,
"USW00014792","2020-09-16","40.27681","-74.81587","57.9","TRENTON MERCER AIRPORT, NJ US","    0",",,W,2400",,,,,"  217",",,W","   72",",,W","   13",",,W",,,,,,,,,,,"  220",",,W","  230",",,W","   58",",,W","   72",",,W",,,,,,,,,,,,,,,,,,
"USW00014792","2020-09-17","40.27681","-74.81587","57.9","TRENTON MERCER AIRPORT, NJ US","    0","T,,W,2400",,,,,"  233",",,W","  133",",,W","    7",",,W",,,,,,,,,,,"  210",",,W","  200",",,W","   36",",,W","   49",",,W",,,,,,,,,,,,,,,,,,
"USW00014792","2020-09-18","40.27681","-74.81587","57.9","TRENTON MERCER AIRPORT, NJ US","    0",",,W,2400",,,,,"  211",",,W","  111",",,W","   46",",,W",,,,,,,,,,,"  360",",,W","   30",",,W","   81",",,W","  107",",,W",,,,,,,,,,,,,,,,,,
"USW00014792","2020-09-19","40.27681","-74.81587","57.9","TRENTON MERCER AIRPORT, NJ US","    0",",,W,2400",,,,,"  172",",,W","   56",",,W","   33",",,W",,,,,,,,,,,"   20",",,W","   50",",,W","   76",",,W","  112",",,W",,,,,,,,,,,,,,,,,,
"USW00014792","2020-09-20","40.27681","-74.81587","57.9","TRENTON MERCER AIRPORT, NJ US","    0",",,W,2400",,,,,"  172",",,W","   56",",,W","   32",",,W",,,,,,,,,,,"   50",",,W","   50",",,W","   76",",,W","   94",",,W",,,,,,,,,,,,,,,,,,
"USW00014792","2020-09-21","40.27681","-74.81587","57.9","TRENTON MERCER AIRPORT, NJ US","    0",",,W,2400",,,,,"  183",",,W","   50",",,W","   27",",,W",,,,,,,,,,,"   60",",,W","   70",",,W","   76",",,W","  103",",,W",,,,,,,,,,,,,,,,,,
"USW00014792","2020-09-22","40.27681","-74.81587","57.9","TRENTON MERCER AIRPORT, NJ US","    0",",,W,2400",,,,,"  222",",,W","   44",",,W","   26",",,W",,,,,,,,,,,"  320",",,W","  300",",,W","   67",",,W","   98",",,W",,,,,,,,,,,,,,,,,,
"USW00014792","2020-09-23","40.27681","-74.81587","57.9","TRENTON MERCER AIRPORT, NJ US","    0",",,W,2400",,,,,"  272",",,W","   89",",,W","   27",",,W",,,,,,,,,,,"  310",",,W","  260",",,W","   67",",,W","  107",",,W",,,,,,,,,,,,,,,,,,
"USW00014792","2020-09-24","40.27681","-74.81587","57.9","TRENTON MERCER AIRPORT, NJ US","    0",",,W,2400",,,,,"  233",",,W","  122",",,W","    8",",,W",,,,,,,,,,,"  210",",,W","  280",",,W","   36",",,W","   49",",,W","    1",",,W",,,,,,,,,,,,,,,,
"USW00014792","2020-09-25","40.27681","-74.81587","57.9","TRENTON MERCER AIRPORT, NJ US","    0",",,W,2400",,,,,"  244",",,W","  117",",,W","   11",",,W",,,,,,,,,,,"  290",",,W","  140",",,W","   36",",,W","   63",",,W","    1",",,W","    1",",,W",,,,,,,,,,,,,,
"USW00014792","2020-09-26","40.27681","-74.81587","57.9","TRENTON MERCER AIRPORT, NJ US","   20",",,W,2400",,,,,"  239",",,W","  161",",,W","   27",",,W",,,,,,,,,,,"  130",",,W","  140",",,W","   63",",,W","   81",",,W","    1",",,W","    1",",,W",,,,,,,,,,,,,,
"USW00014792","2020-09-27","40.27681","-74.81587","57.9","TRENTON MERCER AIRPORT, NJ US","    3",",,W,2400",,,,,"  261",",,W","  178",",,W","   17",",,W",,,,,,,,,,,"  120",",,W","  120",",,W","   45",",,W","   63",",,W","    1",",,W","    1",",,W",,,,,,,,,,,,,,
"USW00014792","2020-09-28","40.27681","-74.81587","57.9","TRENTON MERCER AIRPORT, NJ US","   38",",,W,2400",,,,,"  272",",,W","  183",",,W","   36",",,W",,,,,,,,,,,"  170",",,W","  160",",,W","   67",",,W","   85",",,W","    1",",,W",,,,,,,,,,,,,,,,
"USW00014792","2020-09-29","40.27681","-74.81587","57.9","TRENTON MERCER AIRPORT, NJ US","  264",",,W,2400",,,,,"  233",",,W","  172",",,W","   33",",,W",,,,,,,,,,,"  170",",,W","  160",",,W","   76",",,W","   98",",,W","    1",",,W",,,,,,,,,,,,,,,,
"USW00014792","2020-09-30","40.27681","-74.81587","57.9","TRENTON MERCER AIRPORT, NJ US","  399",",,W,2400",,,,,"  217",",,W","  133",",,W","   38",",,W",,,,,,,,,,,"  310",",,W","  320",",,W","   89",",,W","  121",",,W","    1",",,W",,,,,,,,,,,,,,,,
"USW00014792","2020-10-01","40.27681","-74.81587","57.9","TRENTON MERCER AIRPORT, NJ US","   15",",,W,2400",,,,,"  211",",,W","  117",",,W","   19",",,W",,,,,,,,,,,"  300",",,W","  290",",,W","   58",",,W","   81",",,W","    1",",,W",,,,,,,,,,,,,,,,
"USW00014792","2020-10-02","40.27681","-74.81587","57.9","TRENTON MERCER AIRPORT, NJ US","   18",",,W,2400",,,,,"  189",",,W","   89",",,W","   20",",,W",,,,,,,,,,,"  280",",,W","  270",",,W","   58",",,W","   81",",,W","    1",",,W",,,,,,,,,,,,,,,,
"USW00014792","2020-10-03","40.27681","-74.81587","57.9","TRENTON MERCER AIRPORT, NJ US","    0",",,W,2400",,,,,"  183",",,W","   67",",,W","   18",",,W",,,,,,,,,,,"  280",",,W","  310",",,W","   45",",,W","   58",",,W",,,,,,,,,,,,,,,,,,
"USW00014792","2020-10-04","40.27681","-74.81587","57.9","TRENTON MERCER AIRPORT, NJ US","    0","T,,W,2400",,,,,"  194",",,W","   56",",,W","   26",",,W",,,,,,,,,,,"   70",",,W","   70",",,W","   67",",,W","   85",",,W",,,,,,,,,,,,,,,,,,
"USW00014792","2020-10-05","40.27681","-74.81587","57.9","TRENTON MERCER AIRPORT, NJ US","    0",",,W,2400",,,,,"  206",",,W","   89",",,W","   15",",,W",,,,,,,,,,,"  330",",,W","  290",",,W","   40",",,W","   76",",,W","    1",",,W",,,,,,,,,,,,,,,,
"USW00014792","2020-10-06","40.27681","-74.81587","57.9","TRENTON MERCER AIRPORT, NJ US","    0",",,W,2400",,,,,"  206",",,W","   67",",,W","   20",",,W",,,,,,,,,,,"  220",",,W","  210",",,W","   67",",,W","   89",",,W","    1",",,W",,,,,,,,,,,,,,,,
"USW00014792","2020-10-07","40.27681","-74.81587","57.9","TRENTON MERCER AIRPORT, NJ US","    0","T,,W,2400",,,,,"  250",",,W","  111",",,W","   35",",,W",,,,,,,,,,,"  240",",,W","  240",",,W","   89",",,W","  121",",,W","    1",",,W",,,,,,,,,,,,,,,,
"USW00014792","2020-10-08","40.27681","-74.81587","57.9","TRENTON MERCER AIRPORT, NJ US","    0",",,W,2400",,,,,"  183",",,W","   61",",,W","   31",",,W",,,,,,,,,,,"  320",",,W","  320",",,W","   89",",,W","  116",",,W",,,,,,,,,,,,,,,,,,
"USW00014792","2020-10-09","40.27681","-74.81587","57.9","TRENTON MERCER AIRPORT, NJ US","    0",",,W,2400",,,,,"  217",",,W","   50",",,W","   21",",,W",,,,,,,,,,,"  250",",,W","  240",",,W","   72",",,W","   89",",,W",,,,,,,,,,,,,,,,,,
"USW00014792","2020-10-10","40.27681","-74.81587","57.9","TRENTON MERCER AIRPORT, NJ US","    0",",,W,2400",,,,,"  222",",,W","  111",",,W","   36",",,W",,,,,,,,,,,"  220",",,W","  220",",,W","   67",",,W","   89",",,W",,,,,,,,,,,,,,,,,,
"USW00014792","2020-10-11","40.27681","-74.81587","57.9","TRENTON MERCER AIRPORT, NJ US","   18",",,W,2400",,,,,"  189",",,W","  139",",,W","   28",",,W",,,,,,,,,,,"   90",",,W","   90",",,W","   67",",,W","   89",",,W","    1",",,W",,,,,,,,,,,,,,,,
"USW00014792","2020-10-12","40.27681","-74.81587","57.9","TRENTON MERCER AIRPORT, NJ US","  221",",,W,2400",,,,,"  139",",,W","  106",",,W","   67",",,W",,,,,,,,,,,"   60",",,W","   60",",,W","   98",",,W","  130",",,W","    1",",,W",,,,,,,,,,,,,,,,
"USW00014792","2020-10-13","40.27681","-74.81587","57.9","TRENTON MERCER AIRPORT, NJ US","   28",",,W,2400",,,,,"  167",",,W","  117",",,W","   37",",,W",,,,,,,,,,,"   50",",,W","   40",",,W","   72",",,W","   98",",,W","    1",",,W",,,,,,,,,,,,,,,,
"USW00014792","2020-10-14","40.27681","-74.81587","57.9","TRENTON MERCER AIRPORT, NJ US","    0",",,W,2400",,,,,"  206",",,W","   61",",,W","   18",",,W",,,,,,,,,,,"  250",",,W","  220",",,W","   63",",,W","   85",",,W","    1",",,W",,,,,,,,,,,,,,,,
"USW00014792","2020-10-15","40.27681","-74.81587","57.9","TRENTON MERCER AIRPORT, NJ US","    0",",,W,2400",,,,,"  233",",,W","   89",",,W","   38",",,W",,,,,,,,,,,"  200",",,W","  190",",,W","   94",",,W","  134",",,W",,,,,,,,,,,,,,,,,,
"USW00014792","2020-10-16","40.27681","-74.81587","57.9","TRENTON MERCER AIRPORT, NJ US","  246",",,W,2400",,,,,"  167",",,W","   94",",,W","   28",",,W",,,,,,,,,,,"  330",",,W","  330",",,W","   58",",,W","   76",",,W","    1",",,W",,,,,,,,,,,,,,,,
"USW00014792","2020-10-17","40.27681","-74.81587","57.9","TRENTON MERCER AIRPORT, NJ US","   10",",,W,2400",,,,,"  150",",,W","   33",",,W","   24",",,W",,,,,,,,,,,"  350",",,W","  350",",,W","   76",",,W","  107",",,W","    1",",,W",,,,,,,,,,,,,,,,
"USW00014792","2020-10-18","40.27681","-74.81587","57.9","TRENTON MERCER AIRPORT, NJ US","    0",",,W,2400",,,,,"  189",",,W","    6",",,W","   24",",,W",,,,,,,,,,,"  150",",,W","  140",",,W","   76",",,W","  112",",,W",,,,,,,,,,,,,,,,,,
"USW00014792","2020-10-19","40.27681","-74.81587","57.9","TRENTON MERCER AIRPORT, NJ US","    0",",,W,2400",,,,,"  200",",,W","   72",",,W","   22",",,W",,,,,,,,,,,"  130",",,W","  160",",,W","   58",",,W","   76",",,W",,,,,,,,,,,,,,,,,,
"USW00014792","2020-10-20","40.27681","-74.81587","57.9","TRENTON MERCER AIRPORT, NJ US","    3",",,W,2400",,,,,"  211",",,W","  111",",,W","   13",",,W",,,,,,,,,,,"  150",",,W","  170",",,W","   40",",,W","   63",",,W","    1",",,W","    1",",,W",,,,,,,,,,,,,,
"USW00014792","2020-10-21","40.27681","-74.81587","57.9","TRENTON MERCER AIRPORT, NJ US","    0",",,W,2400",,,,,"  233",",,W","  150",",,W","   13",",,W",,,,,,,,,,,"  340",",,W","  180",",,W","   36",",,W","   49",",,W","    1",",,W","    1",",,W",,,,,,,,,,,,,,
"USW00014792","2020-10-22","40.27681","-74.81587","57.9","TRENTON MERCER AIRPORT, NJ US","    0",",,W,2400",,,,,"  228",",,W","  144",",,W","   11",",,W",,,,,,,,,,,"  130",",,W","   90",",,W","   31",",,W","   58",",,W","    1",",,W","    1",",,W",,,,,,,,,,,,,,
"USW00014792","2020-10-23","40.27681","-74.81587","57.9","TRENTON MERCER AIRPORT, NJ US","    0",",,W,2400",,,,,"  211",",,W","  161",",,W","   22",",,W",,,,,,,,,,,"  170",",,W","  150",",,W","   54",",,W","   67",",,W","    1",",,W",,,,,,,,,,,,,,,,
"USW00014792","2020-10-24","40.27681","-74.81587","57.9","TRENTON MERCER AIRPORT, NJ US","    0",",,W,2400",,,,,"  228",",,W","   78",",,W","   36",",,W",,,,,,,,,,,"  340",",,W","  330",",,W","   76",",,W","  103",",,W",,,,,,,,,,,,,,,,,,
"USW00014792","2020-10-25","40.27681","-74.81587","57.9","TRENTON MERCER AIRPORT, NJ US","    8",",,W,2400",,,,,"  111",",,W","   50",",,W","   31",",,W",,,,,,,,,,,"   50",",,W","   40",",,W","   76",",,W","   98",",,W","    1",",,W",,,,,,,,,,,,,,,,
"USW00014792","2020-10-26","40.27681","-74.81587","57.9","TRENTON MERCER AIRPORT, NJ US","   23",",,W,2400",,,,,"  161",",,W","   78",",,W","   27",",,W",,,,,,,,,,,"   70",",,W","   60",",,W","   58",",,W","   76",",,W","    1",",,W","    1",",,W",,,,,,,,,,,,,,
"USW00014792","2020-10-27","40.27681","-74.81587","57.9","TRENTON MERCER AIRPORT, NJ US","    0","T,,W,2400",,,,,"  156",",,W","  117",",,W","   17",",,W",,,,,,,,,,,"  350",",,W","  350",",,W","   54",",,W","   72",",,W","    1",",,W","    1",",,W",,,,,,,,,,,,,,
"USW00014792","2020-10-28","40.27681","-74.81587","57.9","TRENTON MERCER AIRPORT, NJ US","    0","T,,W,2400",,,,,"  144",",,W","  106",",,W","   13",",,W",,,,,,,,,,,"  330",",,W","  310",",,W","   40",",,W","   58",",,W","    1",",,W",,,,,,,,,,,,,,,,
"USW00014792","2020-10-29","40.27681","-74.81587","57.9","TRENTON MERCER AIRPORT, NJ US","  376",",,W,2400",,,,,"  128",",,W","   83",",,W","   47",",,W",,,,,,,,,,,"   30",",,W","   30",",,W","  103",",,W","  143",",,W","    1",",,W",,,,,,,,,,,,,,,,
"USW00014792","2020-10-30","40.27681","-74.81587","57.9","TRENTON MERCER AIRPORT, NJ US","  117",",,W,2400",,,,,"   83",",,W","   22",",,W","   41",",,W",,,,,,,,,,,"   20",",,W","   30",",,W","   81",",,W","  121",",,W","    1",",,W",,,,,,,,,,,,,,,,
"USW00014792","2020-10-31","40.27681","-74.81587","57.9","TRENTON MERCER AIRPORT, NJ US","    0",",,W,2400",,,,,"   78",",,W","  -21",",,W","   17",",,W",,,,,,,,,,,"  180",",,W","  140",",,W","   54",",,W","   76",",,W",,,,,,,,,,,,,,,,,,
"USW00014792","2020-11-01","40.27681","-74.81587","57.9","TRENTON MERCER AIRPORT, NJ US","   91",",,W,2400",,,,,"  122",",,W","   17",",,W","   38",",,W",,,,,,,,,,,"  300",",,W","  300",",,W","  112",",,W","  157",",,W","    1",",,W",,,,,,,,,,,,,,,,
"USW00014792","2020-11-02","40.27681","-74.81587","57.9","TRENTON MERCER AIRPORT, NJ US","    0",",,W,2400",,,,,"   78",",,W","    6",",,W","   60",",,W",,,,,,,,,,,"  300",",,W","  300",",,W","  130",",,W","  188",",,W",,,,,,,,,,,,,,,,,,
"USW00014792","2020-11-03","40.27681","-74.81587","57.9","TRENTON MERCER AIRPORT, NJ US","    0",",,W,2400",,,,,"  133",",,W","   22",",,W","   38",",,W",,,,,,,,,,,"  270",",,W","  280",",,W","   98",",,W","  134",",,W",,,,,,,,,,,,,,,,,,
"USW00014792","2020-11-04","40.27681","-74.81587","57.9","TRENTON MERCER AIRPORT, NJ US","    0",",,W,2400",,,,,"  183",",,W","    6",",,W","   20",",,W",,,,,,,,,,,"  210",",,W","  200",",,W","   67",",,W","   85",",,W",,,,,,,,,,,,,,,,,,
"USW00014792","2020-11-05","40.27681","-74.81587","57.9","TRENTON MERCER AIRPORT, NJ US","    0",",,W,2400",,,,,"  194",",,W","   44",",,W","   15",",,W",,,,,,,,,,,"  200",",,W","  220",",,W","   67",",,W","   89",",,W","    1",",,W","    1",",,W",,,,,,,,,,,,,,
"USW00014792","2020-11-06","40.27681","-74.81587","57.9","TRENTON MERCER AIRPORT, NJ US","    0",",,W,2400",,,,,"  217",",,W","   56",",,W","   17",",,W",,,,,,,,,,,"  210",",,W","  210",",,W","   54",",,W","   63",",,W","    1",",,W",,,,,,,,,,,,,,,,
"USW00014792","2020-11-07","40.27681","-74.81587","57.9","TRENTON MERCER AIRPORT, NJ US","    0",",,W,2400",,,,,"  233",",,W","   56",",,W","   14",",,W",,,,,,,,,,,"  250",",,W","  250",",,W","   45",",,W","   58",",,W",,,,,,,,,,,,,,,,,,
"USW00014792","2020-11-08","40.27681","-74.81587","57.9","TRENTON MERCER AIRPORT, NJ US","    0",",,W,2400",,,,,"  250",",,W","   50",",,W","    5",",,W",,,,,,,,,,,"  310",",,W","  270",",,W","   31",",,W","   45",",,W","    1",",,W",,,,,,,,,"    1",",,W",,,,,,
"USW00014792","2020-11-09","40.27681","-74.81587","57.9","TRENTON MERCER AIRPORT, NJ US","    0",",,W,2400",,,,,"  239",",,W","   56",",,W","   11",",,W",,,,,,,,,,,"  210",",,W","  270",",,W","   45",",,W","   58",",,W","    1",",,W",,,,,,,,,,,,,,,,
"USW00014792","2020-11-10","40.27681","-74.81587","57.9","TRENTON MERCER AIRPORT, NJ US","    0",",,W,2400",,,,,"  233",",,W","   89",",,W","   25",",,W",,,,,,,,,,,"  210",",,W","  220",",,W","   81",",,W","  107",",,W","    1",",,W","    1",",,W",,,,,,,,,,,,,,
"USW00014792","2020-11-11","40.27681","-74.81587","57.9","TRENTON MERCER AIRPORT, NJ US","  211",",,W,2400",,,,,"  211",",,W","  139",",,W","   30",",,W",,,,,,,,,,,"  210",",,W","  210",",,W","   89",",,W","  107",",,W","    1",",,W","    1",",,W",,,,,,,,,,,,,,
"USW00014792","2020-11-12","40.27681","-74.81587","57.9","TRENTON MERCER AIRPORT, NJ US","   81",",,W,2400",,,,,"  194",",,W","   78",",,W","   32",",,W",,,,,,,,,,,"  340",",,W","  350",",,W","  112",",,W","  134",",,W","    1",",,W",,,,,,,,,,,,,,,,
"USW00014792","2020-11-13","40.27681","-74.81587","57.9","TRENTON MERCER AIRPORT, NJ US","   15",",,W,2400",,,,,"  111",",,W","   44",",,W","   22",",,W",,,,,,,,,,,"  320",",,W","  320",",,W","   54",",,W","   76",",,W","    1",",,W",,,,,,,,,,,,,,,,
"USW00014792","2020-11-14","40.27681","-74.81587","57.9","TRENTON MERCER AIRPORT, NJ US","    0",",,W,2400",,,,,"  111",",,W","    0",",,W","   22",",,W",,,,,,,,,,,"  310",",,W","  330",",,W","   72",",,W","  107",",,W",,,,,,,,,,,,,,,,,,
"USW00014792","2020-11-15","40.27681","-74.81587","57.9","TRENTON MERCER AIRPORT, NJ US","   84",",,W,2400",,,,,"  178",",,W","   -5",",,W","   47",",,W",,,,,,,,,,,"  270",",,W","  280",",,W","  143",",,W","  201",",,W","    1",",,W",,,,,,,,,,,,,,,,
"USW00014792","2020-11-16","40.27681","-74.81587","57.9","TRENTON MERCER AIRPORT, NJ US","    0",",,W,2400",,,,,"  122",",,W","   39",",,W","   38",",,W",,,,,,,,,,,"  270",",,W","  290",",,W","   94",",,W","  139",",,W",,,,,,,,,,,,,,,,,,
"USW00014792","2020-11-17","40.27681","-74.81587","57.9","TRENTON MERCER AIRPORT, NJ US","    0","T,,W,2400",,,,,"   94",",,W","   -5",",,W","   31",",,W",,,,,,,,,,,"  350",",,W","  330",",,W","   98",",,W","  139",",,W",,,,,,,,,,,,,,,,,,
"USW00014792","2020-11-18","40.27681","-74.81587","57.9","TRENTON MERCER AIRPORT, NJ US","    0",",,W,2400",,,,,"   28",",,W","  -49",",,W","   35",",,W",,,,,,,,,,,"  340",",,W","  320",",,W","  103",",,W","  130",",,W",,,,,,,,,,,,,,,,,,
"USW00014792","2020-11-19","40.27681","-74.81587","57.9","TRENTON MERCER AIRPORT, NJ US","    0",",,W,2400",,,,,"   94",",,W","  -55",",,W","   30",",,W",,,,,,,,,,,"  220",",,W","  220",",,W","   89",",,W","  121",",,W",,,,,,,,,,,,,,,,,,
"USW00014792","2020-11-20","40.27681","-74.81587","57.9","TRENTON MERCER AIRPORT, NJ US","    0",",,W,2400",,,,,"  167",",,W","   28",",,W","   28",",,W",,,,,,,,,,,"  220",",,W","  220",",,W","   63",",,W","   81",",,W",,,,,,,,,,,"    1",",,W",,,,,,
"USW00014792","2020-11-21","40.27681","-74.81587","57.9","TRENTON MERCER AIRPORT, NJ US","    0",",,W,2400",,,,,"  178",",,W","   44",",,W","   25",",,W",,,,,,,,,,,"   10",",,W","   20",",,W","   63",",,W","   81",",,W",,,,,,,,,,,,,,,,,,
"USW00014792","2020-11-22","40.27681","-74.81587","57.9","TRENTON MERCER AIRPORT, NJ US","   18",",,W,2400",,,,,"  139",",,W","   61",",,W","   39",",,W",,,,,,,,,,,"   80",",,W","   50",",,W","   63",",,W","   81",",,W","    1",",,W",,,,,,,,,,,,,,,,
"USW00014792","2020-11-23","40.27681","-74.81587","57.9","TRENTON MERCER AIRPORT, NJ US","   41",",,W,2400",,,,,"  139",",,W","   56",",,W","   41",",,W",,,,,,,,,,,"  330",",,W","  320",",,W","   98",",,W","  152",",,W","    1",",,W",,,,,,,,,,,,,,,,
